Timestamp (s),Test,Left Volts (V),Right Volts (V),Left Position (m),Right Position (m),Left Velocity (m/s),Right Velocity (m/s),Gyro Position (deg),Gyro Rate (deg/s)
55.97085,slow-forward,-0.349982,0.349982,-11.0628385756,7.3490693016,0,0,628.242188,0
55.975838,slow-forward,-0.351225,0.351225,-11.0628385756,7.3490693016,0,0,628.242188,0
55.980877,slow-forward,-0.352472,0.352472,-11.0628385756,7.3490693016,0,0,628.242188,0
55.985885,slow-forward,-0.353732,0.353732,-11.0628385756,7.3490693016,0,0,628.242188,0
55.990811,slow-forward,-0.354984,0.354984,-11.0628385756,7.3490693016,0,0,628.242188,0
55.995887,slow-forward,-0.356216,0.356216,-11.0628385756,7.3490693016,0,0,628.242188,0
56.000906,slow-forward,-0.357485,0.357485,-11.0628385756,7.3490693016,0,0,628.242188,0
56.005833,slow-forward,-0.35874,0.35874,-11.0628385756,7.3490693016,0,0,628.242188,0
56.010794,slow-forward,-0.359971,0.359971,-11.0628385756,7.3490693016,0,0,628.242188,0
56.01593,slow-forward,-0.361211,0.361211,-11.0628385756,7.3490693016,0,0,628.242188,0
56.02082,slow-forward,-0.362495,0.362495,-11.0628385756,7.3490693016,0,0,628.242188,0
56.02583,slow-forward,-0.363718,0.363718,-11.0628385756,7.3490693016,0,0,628.242188,0
56.03082,slow-forward,-0.364971,0.364971,-11.0628385756,7.3490693016,0,0,628.242188,0
56.035799,slow-forward,-0.366218,0.366218,-11.0628385756,7.3490693016,0,0,628.242188,0
56.040889,slow-forward,-0.367463,0.367463,-11.0628385756,7.3490693016,0,0,628.242188,0
56.045825,slow-forward,-0.368735,0.368735,-11.0628385756,7.3490693016,0,0,628.242188,0
56.050803,slow-forward,-0.369969,0.369969,-11.0628385756,7.3490693016,0,0,628.242188,0
56.055794,slow-forward,-0.371214,0.371214,-11.0628385756,7.3490693016,0,0,628.242188,0
56.061019,slow-forward,-0.372462,0.372462,-11.0628385756,7.3490693016,0,0,628.242188,0
56.065869,slow-forward,-0.373768,0.373768,-11.0628385756,7.3490693016,0,0,628.242188,0
56.070886,slow-forward,-0.37498,0.37498,-11.0628385756,7.3490693016,0,0,628.242188,0
56.075851,slow-forward,-0.376234,0.376234,-11.0628385756,7.3490693016,0,0,628.242188,0
56.080837,slow-forward,-0.377476,0.377476,-11.0628385756,7.3490693016,0,0,628.242188,0
56.085863,slow-forward,-0.378722,0.378722,-11.0628385756,7.3490693016,0,0,628.242188,0
56.090819,slow-forward,-0.379979,0.379979,-11.0628385756,7.3490693016,0,0,628.242188,0
56.095809,slow-forward,-0.381218,0.381218,-11.0628385756,7.3490693016,0,0,628.242188,0
56.10091,slow-forward,-0.382465,0.382465,-11.0628385756,7.3490693016,0,0,628.242188,0
56.105861,slow-forward,-0.383741,0.383741,-11.0628385756,7.3490693016,0,0,628.242188,0
56.110812,slow-forward,-0.384978,0.384978,-11.0628385756,7.3490693016,0,0,628.242188,0
56.115825,slow-forward,-0.386216,0.386216,-11.0628385756,7.3490693016,0,0,628.242188,0
56.120816,slow-forward,-0.387469,0.387469,-11.0628385756,7.3490693016,0,0,628.242188,0
56.125824,slow-forward,-0.388717,0.388717,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.130817,slow-forward,-0.389969,0.389969,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.135801,slow-forward,-0.391217,0.391217,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.14084,slow-forward,-0.392463,0.392463,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.145829,slow-forward,-0.393723,0.393723,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.150803,slow-forward,-0.39497,0.39497,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.155804,slow-forward,-0.396214,0.396214,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.160952,slow-forward,-0.397464,0.397464,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.165824,slow-forward,-0.398751,0.398751,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.170801,slow-forward,-0.399969,0.399969,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.17588,slow-forward,-0.401213,0.401213,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.180859,slow-forward,-0.402483,0.402483,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.185887,slow-forward,-0.403728,0.403728,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.190863,slow-forward,-0.404985,0.404985,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.195834,slow-forward,-0.406229,0.406229,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.201044,slow-forward,-0.407471,0.407471,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.205862,slow-forward,-0.408774,0.408774,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.210796,slow-forward,-0.409978,0.409978,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.215806,slow-forward,-0.411212,0.411212,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.220832,slow-forward,-0.412465,0.412465,-11.0628385756,7.3490693016,0,0,628.242188,0
56.225823,slow-forward,-0.413721,0.413721,-11.0628385756,7.3490693016,0,0,628.242188,0
56.230804,slow-forward,-0.414969,0.414969,-11.0628385756,7.3490693016,0,0,628.242188,0
56.235795,slow-forward,-0.416214,0.416214,-11.0628385756,7.3490693016,0,0,628.242188,0
56.240823,slow-forward,-0.417462,0.417462,-11.0628385756,7.3490693016,0,0,628.242188,0
56.245902,slow-forward,-0.418719,0.418719,-11.0628385756,7.3490693016,0,0,628.242188,0
56.250803,slow-forward,-0.419989,0.419989,-11.0628385756,7.3490693016,0,0,628.242188,0
56.255815,slow-forward,-0.421214,0.421214,-11.0628385756,7.3490693016,0,0,628.242188,0
56.260801,slow-forward,-0.422467,0.422467,-11.0628385756,7.3490693016,0,0,628.242188,0
56.265847,slow-forward,-0.423713,0.423713,-11.0628385756,7.3490693016,0,0,628.242188,0
56.270848,slow-forward,-0.424975,0.424975,-11.0628385756,7.3490693016,0,0,628.242188,0
56.27587,slow-forward,-0.426225,0.426225,-11.0628385756,7.3490693016,0,0,628.242188,0
56.280982,slow-forward,-0.42748,0.42748,-11.0628385756,7.3490693016,0,0,628.242188,0
56.285868,slow-forward,-0.428758,0.428758,-11.0628385756,7.3490693016,0,0,628.242188,0
56.290878,slow-forward,-0.42998,0.42998,-11.0628385756,7.3490693016,0,0,628.242188,0
56.295807,slow-forward,-0.431233,0.431233,-11.0628385756,7.3490693016,0,0,628.242188,0
56.30081,slow-forward,-0.432465,0.432465,-11.0628385756,7.3490693016,0,0,628.242188,0
56.305848,slow-forward,-0.433715,0.433715,-11.0628385756,7.3490693016,0,0,628.242188,0
56.310803,slow-forward,-0.434975,0.434975,-11.0628385756,7.3490693016,0,0,628.242188,0
56.315794,slow-forward,-0.436214,0.436214,-11.0628385756,7.3490693016,0,0,628.242188,0
56.320838,slow-forward,-0.437461,0.437461,-11.0628385756,7.3490693016,0,0,628.242188,0
56.325854,slow-forward,-0.438722,0.438722,-11.0628385756,7.3490693016,0,0,628.242188,0
56.330789,slow-forward,-0.439977,0.439977,-11.0628385756,7.3490693016,0,0,628.242188,0
56.335794,slow-forward,-0.44121,0.44121,-11.0628385756,7.3490693016,0,0,628.242188,0
56.340901,slow-forward,-0.442462,0.442462,-11.0628385756,7.3490693016,0,0,628.242188,0
56.345855,slow-forward,-0.443738,0.443738,-11.0628385756,7.3490693016,0,0,628.242188,0
56.350799,slow-forward,-0.444977,0.444977,-11.0628385756,7.3490693016,0,0,628.242188,0
56.35579,slow-forward,-0.446213,0.446213,-11.0628385756,7.3490693016,0,0,628.242188,0
56.36084,slow-forward,-0.447461,0.447461,-11.0628385756,7.3490693016,0,0,628.242188,0
56.365961,slow-forward,-0.448723,0.448723,-11.0628385756,7.3490693016,0,0,628.242188,0
56.370921,slow-forward,-0.450003,0.450003,-11.0628385756,7.3490693016,0,0,628.242188,0
56.37586,slow-forward,-0.451243,0.451243,-11.0628385756,7.3490693016,0,0,628.242188,0
56.380944,slow-forward,-0.452478,0.452478,-11.0628385756,7.3490693016,0,0,628.242188,0
56.385882,slow-forward,-0.453749,0.453749,-11.0628385756,7.3490693016,0,0,628.242188,0
56.390828,slow-forward,-0.454983,0.454983,-11.0628385756,7.3490693016,0,0,628.242188,0
56.3958,slow-forward,-0.45622,0.45622,-11.0628385756,7.3490693016,0,0,628.242188,0
56.400853,slow-forward,-0.457463,0.457463,-11.0628385756,7.3490693016,0,0,628.242188,0
56.405818,slow-forward,-0.458726,0.458726,-11.0628385756,7.3490693016,0,0,628.242188,0
56.410802,slow-forward,-0.459967,0.459967,-11.0628385756,7.3490693016,0,0,628.242188,0
56.415802,slow-forward,-0.461213,0.461213,-11.0628385756,7.3490693016,0,0,628.242188,0
56.420844,slow-forward,-0.462464,0.462464,-11.0628385756,7.3490693016,0,0,628.242188,0
56.425827,slow-forward,-0.463724,0.463724,-11.0628385756,7.3490693016,0,0,628.242188,0
56.430877,slow-forward,-0.46497,0.46497,-11.0628385756,7.3490693016,0,0,628.242188,0
56.435796,slow-forward,-0.466232,0.466232,-11.0628385756,7.3490693016,0,0,628.242188,0
56.440915,slow-forward,-0.467462,0.467462,-11.0628385756,7.3490693016,0,0,628.242188,0
56.445819,slow-forward,-0.468742,0.468742,-11.0628385756,7.3490693016,0,0,628.242188,0
56.450798,slow-forward,-0.469968,0.469968,-11.0628385756,7.3490693016,0,0,628.242188,0
56.455807,slow-forward,-0.471213,0.471213,-11.0628385756,7.3490693016,0,0,628.242188,0
56.460932,slow-forward,-0.472465,0.472465,-11.0628385756,7.3490693016,0,0,628.242188,0
56.465861,slow-forward,-0.473746,0.473746,-11.0628385756,7.3490693016,0,0,628.242188,0
56.470838,slow-forward,-0.474978,0.474978,-11.0628385756,7.3490693016,0,0,628.242188,0
56.475834,slow-forward,-0.476223,0.476223,-11.0628385756,7.3490693016,0,0,628.242188,0
56.480857,slow-forward,-0.477472,0.477472,-11.0628385756,7.3490693016,0,0,628.242188,0
56.485861,slow-forward,-0.478727,0.478727,-11.0628385756,7.3490693016,0,0,628.242188,0
56.490832,slow-forward,-0.479978,0.479978,-11.0628385756,7.3490693016,0,0,628.242188,0
56.495797,slow-forward,-0.481221,0.481221,-11.0628385756,7.3490693016,0,0,628.242188,0
56.500915,slow-forward,-0.482462,0.482462,-11.0628385756,7.3490693016,0,0,628.242188,0
56.505821,slow-forward,-0.483742,0.483742,-11.0628385756,7.3490693016,0,0,628.242188,0
56.510805,slow-forward,-0.484968,0.484968,-11.0628385756,7.3490693016,0,0,628.242188,0
56.515898,slow-forward,-0.486214,0.486214,-11.0628385756,7.3490693016,0,0,628.242188,0
56.520998,slow-forward,-0.487488,0.487488,-11.0628385756,7.3490693016,0,0,628.242188,0
56.525822,slow-forward,-0.488762,0.488762,-11.0628385756,7.3490693016,0,0,628.242188,0
56.530802,slow-forward,-0.489968,0.489968,-11.0628385756,7.3490693016,0,0,628.242188,0
56.535811,slow-forward,-0.491213,0.491213,-11.0628385756,7.3490693016,0,0,628.242188,0
56.540892,slow-forward,-0.492466,0.492466,-11.0628385756,7.3490693016,0,0,628.242188,0
56.545815,slow-forward,-0.493736,0.493736,-11.0628385756,7.3490693016,0,0,628.242188,0
56.550801,slow-forward,-0.494967,0.494967,-11.0628385756,7.3490693016,0,0,628.242188,0
56.555806,slow-forward,-0.496213,0.496213,-11.0628385756,7.3490693016,0,0,628.242188,0
56.560823,slow-forward,-0.497464,0.497464,-11.0628385756,7.3490693016,0,0,628.242188,0
56.565831,slow-forward,-0.498719,0.498719,-11.0628385756,7.3490693016,0,0,628.242188,0
56.5708,slow-forward,-0.499971,0.499971,-11.0628385756,7.3490693016,0,0,628.242188,0
56.575831,slow-forward,-0.501213,0.501213,-11.0628385756,7.3490693016,0,0,628.242188,0
56.580875,slow-forward,-0.502471,0.502471,-11.0628385756,7.3490693016,0,0,628.242188,0
56.58588,slow-forward,-0.503732,0.503732,-11.0628385756,7.3490693016,0,0,628.242188,0
56.590854,slow-forward,-0.504983,0.504983,-11.0628385756,7.3490693016,0,0,628.242188,0
56.595856,slow-forward,-0.506227,0.506227,-11.0628385756,7.3490693016,0,0,628.242188,0
56.601,slow-forward,-0.507477,0.507477,-11.0628385756,7.3490693016,0,0,628.242188,0
56.605823,slow-forward,-0.508763,0.508763,-11.0628385756,7.3490693016,0,0,628.242188,0
56.610829,slow-forward,-0.509969,0.509969,-11.0628385756,7.3490693016,0,0,628.242188,0
56.615792,slow-forward,-0.51122,0.51122,-11.0628385756,7.3490693016,0,0,628.242188,0
56.620846,slow-forward,-0.512461,0.512461,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.625827,slow-forward,-0.513725,0.513725,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.630811,slow-forward,-0.51497,0.51497,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.635795,slow-forward,-0.516216,0.516216,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.640981,slow-forward,-0.517462,0.517462,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.645831,slow-forward,-0.518758,0.518758,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.650806,slow-forward,-0.519971,0.519971,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.655795,slow-forward,-0.521214,0.521214,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.660953,slow-forward,-0.522462,0.522462,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.66583,slow-forward,-0.523751,0.523751,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.670859,slow-forward,-0.524971,0.524971,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.675903,slow-forward,-0.526228,0.526228,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.681132,slow-forward,-0.527489,0.527489,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.686029,slow-forward,-0.528796,0.528796,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.690854,slow-forward,-0.53002,0.53002,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.695824,slow-forward,-0.531226,0.531226,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.700824,slow-forward,-0.532469,0.532469,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.705822,slow-forward,-0.533719,0.533719,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.710818,slow-forward,-0.534968,0.534968,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.715809,slow-forward,-0.536217,0.536217,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.720816,slow-forward,-0.537465,0.537465,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.725818,slow-forward,-0.538717,0.538717,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.730895,slow-forward,-0.539967,0.539967,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.735814,slow-forward,-0.541237,0.541237,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.740824,slow-forward,-0.542466,0.542466,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.745821,slow-forward,-0.543719,0.543719,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.750811,slow-forward,-0.544968,0.544968,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.755787,slow-forward,-0.546216,0.546216,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.760852,slow-forward,-0.54746,0.54746,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.765886,slow-forward,-0.548726,0.548726,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.770856,slow-forward,-0.549984,0.549984,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.775866,slow-forward,-0.551227,0.551227,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.780912,slow-forward,-0.55248,0.55248,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.785875,slow-forward,-0.553741,0.553741,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.790908,slow-forward,-0.554982,0.554982,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.795839,slow-forward,-0.55624,0.55624,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.801274,slow-forward,-0.557473,0.557473,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.805826,slow-forward,-0.558832,0.558832,-11.0628385756,7.3490693016,0,0,628.242188,-0.002128
56.810801,slow-forward,-0.559969,0.559969,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.815824,slow-forward,-0.561213,0.561213,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.820821,slow-forward,-0.562469,0.562469,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.825824,slow-forward,-0.563718,0.563718,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.830801,slow-forward,-0.564969,0.564969,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.835817,slow-forward,-0.566213,0.566213,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.840824,slow-forward,-0.567467,0.567467,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.845815,slow-forward,-0.568719,0.568719,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.850804,slow-forward,-0.569967,0.569967,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.855823,slow-forward,-0.571214,0.571214,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.860974,slow-forward,-0.572469,0.572469,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.865859,slow-forward,-0.573757,0.573757,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.870831,slow-forward,-0.574978,0.574978,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.875982,slow-forward,-0.576221,0.576221,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.880957,slow-forward,-0.577509,0.577509,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.885826,slow-forward,-0.578752,0.578752,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.890796,slow-forward,-0.579969,0.579969,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.895833,slow-forward,-0.581212,0.581212,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.900951,slow-forward,-0.582471,0.582471,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.905841,slow-forward,-0.583751,0.583751,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.910814,slow-forward,-0.584973,0.584973,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.9158,slow-forward,-0.586216,0.586216,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.920824,slow-forward,-0.587463,0.587463,-11.0628385756,7.3490693016,0,0,628.242188,-0.001064
56.925819,slow-forward,-0.588719,0.588719,-11.0628385756,7.3490693016,0,0,628.242188,0
56.930796,slow-forward,-0.589968,0.589968,-11.0628385756,7.3490693016,0,0,628.242188,0
56.935793,slow-forward,-0.591212,0.591212,-11.0628385756,7.3490693016,0,0,628.242188,0
56.940887,slow-forward,-0.592461,0.592461,-11.0628385756,7.3490693016,0,0,628.242188,0
56.94583,slow-forward,-0.593735,0.593735,-11.0628385756,7.3490693016,0,0,628.242188,0
56.950805,slow-forward,-0.594971,0.594971,-11.0628385756,7.3490693016,0,0,628.242188,0
56.955803,slow-forward,-0.596214,0.596214,-11.0628385756,7.3490693016,0,0,628.242188,0
56.960915,slow-forward,-0.597464,0.597464,-11.0628385756,7.3490693016,0,0,628.242188,0
56.965827,slow-forward,-0.598742,0.598742,-11.0628385756,7.3490693016,0,0,628.242188,0
56.970798,slow-forward,-0.59997,0.59997,-11.0628385756,7.3490693016,0,0,628.242188,0
56.975838,slow-forward,-0.601212,0.601212,-11.0628385756,7.3490693016,0,0,628.242188,0
56.98117,slow-forward,-0.602472,0.602472,-11.0628385756,7.3490693016,0,0,628.242188,0
56.98586,slow-forward,-0.603805,0.603805,-11.0628385756,7.3490693016,0,0,628.242188,0
56.990845,slow-forward,-0.604978,0.604978,-11.0628385756,7.3490693016,0,0,628.242188,0
56.995855,slow-forward,-0.606224,0.606224,-11.0628385756,7.3490693016,0,0,628.242188,0
57.00089,slow-forward,-0.607477,0.607477,-11.0628385756,7.3490693016,0,0,628.242188,0
57.005843,slow-forward,-0.608735,0.608735,-11.0628385756,7.3490693016,0,0,628.242188,0
57.010826,slow-forward,-0.609974,0.609974,-11.0628385756,7.3490693016,0,0,628.242188,0
57.015804,slow-forward,-0.611219,0.611219,-11.0628385756,7.3490693016,0,0,628.242188,0
57.020862,slow-forward,-0.612464,0.612464,-11.0628385756,7.3490693016,0,0,628.242188,0.001064
57.025842,slow-forward,-0.613728,0.613728,-11.0628385756,7.3490693016,0,0,628.242188,0.001064
57.03081,slow-forward,-0.614973,0.614973,-11.0628385756,7.3490693016,0,0,628.242188,0.001064
57.035792,slow-forward,-0.616215,0.616215,-11.0628385756,7.3490693016,0,0,628.242188,0.001064
57.040862,slow-forward,-0.617461,0.617461,-11.0628385756,7.3490693016,0,0,628.242188,0.001064
57.045817,slow-forward,-0.618728,0.618728,-11.0628385756,7.3490693016,0,0,628.242188,0.001064
57.050803,slow-forward,-0.619967,0.619967,-11.0628385756,7.3490693016,0,0,628.242188,0.001064
57.055793,slow-forward,-0.621214,0.621214,-11.0628385756,7.3490693016,0,0,628.242188,0.001064
57.060948,slow-forward,-0.622461,0.622461,-11.0628385756,7.3490693016,0,0,628.242188,0.001064
